id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,room_type,host_is_superhost,price,occupancy_rate,review_scores_rating,availability_365,has_price
752358,Neukölln,Rixdorf,52.47916,13.44134,Entire home/apt,No,,0.0,4.23,50,False
753152,Pankow,Prenzlauer Berg Nordwest,52.54653,13.40217,Entire home/apt,No,150.0,13.7,4.89,346,True
768616,Pankow,Helmholtzplatz,52.54401016235352,13.424574851989746,Entire home/apt,Yes,137.0,69.9,4.94,95,True
769334,Reinickendorf,Ost 1,52.57515,13.36888,Entire home/apt,No,62.0,0.0,4.71,358,True
772627,Neukölln,Rixdorf,52.4763,13.4415,Entire home/apt,Yes,97.0,6.8,4.82,128,True
773066,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49487,13.42879,Entire home/apt,No,67.0,0.0,4.73,236,True
776069,Mitte,Moabit Ost,52.53466,13.35154,Entire home/apt,No,141.0,0.0,,365,True
777993,Neukölln,Britz,52.44637,13.44797,Entire home/apt,No,200.0,3.6,4.43,305,True
782924,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50439,13.42558,Entire home/apt,No,75.0,0.0,4.59,297,True
782997,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50253,13.4258,Entire home/apt,No,75.0,50.4,4.65,333,True
789018,Pankow,Helmholtzplatz,52.54389,13.42163,Entire home/apt,Yes,117.0,34.5,4.78,8,True
793067,Neukölln,Neuköllner Mitte/Zentrum,52.48076,13.42919,Entire home/apt,No,,0.0,5.0,0,False
795924,Pankow,Helmholtzplatz,52.54266,13.41643,Entire home/apt,No,67.0,0.0,4.5,0,True
812449,Mitte,Brunnenstr. Süd,52.53401947021485,13.40293025970459,Entire home/apt,No,,19.2,4.85,0,False
816748,Neukölln,Rixdorf,52.48529,13.45049,Entire home/apt,No,,0.0,4.76,0,False
817454,Pankow,Helmholtzplatz,52.54498,13.4156,Entire home/apt,No,128.0,69.9,4.55,147,True
817473,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49823,13.43371,Entire home/apt,Yes,165.0,24.1,4.93,28,True
819740,Neukölln,Rixdorf,52.47714,13.45189,Entire home/apt,No,129.0,34.5,4.84,325,True
822917,Mitte,Alexanderplatz,52.52758,13.39234,Entire home/apt,No,,0.0,4.92,0,False
829241,Pankow,Prenzlauer Berg Süd,52.53326,13.43433,Entire home/apt,No,109.0,51.8,4.63,280,True
833589,Mitte,Parkviertel,52.5531005859375,13.352760314941406,Entire home/apt,No,,52.1,4.76,20,False
836938,Mitte,Brunnenstr. Süd,52.53631,13.40655,Entire home/apt,No,95.0,69.9,4.91,327,True
849431,Neukölln,Rixdorf,52.485291,13.45049,Entire home/apt,No,,13.7,4.59,0,False
851630,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51455,13.45987,Entire home/apt,No,96.0,0.0,4.77,352,True
851688,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51481,13.45843,Entire home/apt,No,96.0,0.0,4.85,363,True
856117,Treptow - Köpenick,Oberschöneweide,52.46483,13.51275,Private room,No,33.0,65.8,4.45,11,True
856845,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49705,13.43411,Entire home/apt,No,100.0,0.0,5.0,365,True
860671,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51474,13.46143,Entire home/apt,No,96.0,0.0,4.93,350,True
861698,Pankow,Prenzlauer Berg Nordwest,52.55218,13.40415,Entire home/apt,No,136.0,0.0,4.85,142,True
863534,Mitte,Regierungsviertel,52.50954,13.40504,Entire home/apt,No,117.0,20.8,4.48,58,True
865222,Lichtenberg,Alt-Hohenschönhausen Nord,52.56078,13.49243,Private room,Yes,44.0,62.2,4.75,348,True
866332,Pankow,Blankenfelde/Niederschönhausen,52.58814,13.39598,Private room,Yes,39.0,34.5,4.95,15,True
868206,Mitte,Moabit West,52.52242,13.33317,Private room,Yes,,6.8,4.83,187,False
869793,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50113,13.43176,Entire home/apt,Yes,100.0,69.9,4.86,203,True
871854,Mitte,Moabit Ost,52.52011,13.35889,Private room,Yes,28.0,0.0,4.85,208,True
871902,Tempelhof - Schöneberg,Schöneberg-Süd,52.48529,13.36605,Entire home/apt,No,,0.0,4.0,0,False
878074,Pankow,Prenzlauer Berg Süd,52.53321,13.42556,Entire home/apt,Yes,184.0,65.5,4.96,297,True
880130,Tempelhof - Schöneberg,Schöneberg-Süd,52.48851,13.34912,Private room,No,80.0,13.7,4.93,321,True
880250,Charlottenburg-Wilm.,Heerstrasse,52.50865,13.24357,Entire home/apt,No,32.0,50.4,4.61,94,True
885925,Mitte,Wedding Zentrum,52.5474,13.37123,Entire home/apt,No,,0.0,4.83,0,False
889901,Charlottenburg-Wilm.,Westend,52.51576,13.26434,Entire home/apt,No,47.0,69.9,4.86,80,True
901837,Pankow,Prenzlauer Berg Ost,52.53741,13.45873,Entire home/apt,Yes,307.0,69.9,4.91,212,True
913379,Charlottenburg-Wilm.,Wiesbadener Straße,52.47022,13.31133,Entire home/apt,No,693.0,0.0,4.35,87,True
919931,Pankow,Prenzlauer Berg Süd,52.53558,13.42542,Entire home/apt,Yes,123.0,69.9,4.88,345,True
922815,Charlottenburg-Wilm.,Wiesbadener Straße,52.47084644080307,13.30977998859106,Entire home/apt,No,171.0,3.6,5.0,186,True
925753,Mitte,Brunnenstr. Süd,52.53244,13.40583,Private room,No,,0.0,4.97,0,False
926497,Mitte,Moabit West,52.53311,13.33532,Private room,No,,0.0,,0,False
926670,Mitte,Wedding Zentrum,52.54013,13.35249,Entire home/apt,Yes,112.0,69.9,4.84,63,True
929443,Mitte,Brunnenstr. Süd,52.52853,13.38713,Entire home/apt,Yes,195.0,69.9,4.96,306,True
937705,Tempelhof - Schöneberg,Lichtenrade,52.39198,13.40816,Private room,No,59.0,34.5,4.78,144,True
938661,Charlottenburg-Wilm.,Neue Kantstraße,52.50966,13.29663,Private room,No,,0.0,4.92,0,False
945373,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51637,13.47122,Entire home/apt,No,60.0,0.0,4.86,108,True
962143,Treptow - Köpenick,Altglienicke,52.40838,13.53149,Private room,Yes,62.0,27.7,4.9,304,True
965074,Treptow - Köpenick,Altglienicke,52.40868,13.53306,Private room,Yes,63.0,3.6,4.65,264,True
969200,Pankow,Prenzlauer Berg Nord,52.54213,13.43838,Entire home/apt,Yes,139.0,69.9,4.61,331,True
977063,Tempelhof - Schöneberg,Schöneberg-Nord,52.49213,13.36894,Private room,No,,0.0,4.96,0,False
978892,Reinickendorf,Nord 1,52.63905,13.2752,Private room,Yes,60.0,69.9,4.84,346,True
979758,Pankow,Prenzlauer Berg Nord,52.54689,13.42632,Entire home/apt,Yes,68.0,69.9,4.86,36,True
989871,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51248,13.31687,Private room,No,55.0,50.4,4.68,362,True
993985,Tempelhof - Schöneberg,Schöneberg-Süd,52.48648,13.35029,Private room,No,55.0,69.9,4.86,121,True
997825,Pankow,Prenzlauer Berg Südwest,52.53994,13.40936,Entire home/apt,No,102.0,6.8,4.82,0,True
1005341,Pankow,Prenzlauer Berg Südwest,52.53615,13.42204,Private room,Yes,41.0,31.0,4.87,37,True
1009209,Neukölln,Reuterstraße,52.49158,13.42327,Private room,Yes,58.0,27.7,4.91,266,True
1017368,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49457,13.39525,Entire home/apt,No,62.0,0.0,4.76,297,True
1018784,Pankow,Prenzlauer Berg Südwest,52.53798,13.42285,Entire home/apt,No,,0.0,4.87,93,False
1030060,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48754,13.42052,Entire home/apt,No,45.0,50.4,4.74,235,True
1032446,Treptow - Köpenick,Adlershof,52.4338,13.55078,Private room,Yes,47.0,24.1,4.93,339,True
1033506,Mitte,Tiergarten Süd,52.50386,13.37007,Entire home/apt,Yes,82.0,69.9,4.79,185,True
1052235,Marzahn - Hellersdorf,Mahlsdorf,52.52537,13.63342,Private room,No,49.0,24.1,4.99,341,True
1052941,Treptow - Köpenick,Friedrichshagen,52.44656,13.61662,Entire home/apt,Yes,57.0,69.9,4.81,246,True
1062210,Pankow,Prenzlauer Berg Nordwest,52.5475,13.40584,Entire home/apt,Yes,58.0,69.9,5.0,161,True
1067886,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50017,13.423,Shared room,No,99.0,0.0,4.81,15,True
1068023,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49256,13.43667,Entire home/apt,No,69.0,7.7,4.83,44,True
1069492,Mitte,Alexanderplatz,52.52746,13.40781,Entire home/apt,Yes,403.0,31.0,5.0,85,True
1084183,Tempelhof - Schöneberg,Schöneberg-Nord,52.50059,13.34231,Private room,Yes,65.0,55.3,4.91,205,True
1084512,Mitte,Wedding Zentrum,52.53979,13.35207,Entire home/apt,Yes,112.0,10.4,4.86,209,True
1111145,Mitte,Brunnenstr. Süd,52.5313,13.39461,Entire home/apt,No,208.0,3.6,4.53,282,True
1120028,Neukölln,Schillerpromenade,52.47974395751953,13.422286987304688,Entire home/apt,No,77.0,6.8,4.47,88,True
1120265,Mitte,Alexanderplatz,52.52345,13.40424,Entire home/apt,No,,69.9,4.72,178,False
1120297,Mitte,Brunnenstr. Süd,52.53413,13.39945,Entire home/apt,No,93.0,0.0,4.29,177,True
1125176,Charlottenburg-Wilm.,Barstraße,52.48021,13.31437,Private room,No,108.0,0.0,5.0,363,True
1128861,Mitte,Alexanderplatz,52.52436447143555,13.407642364501951,Entire home/apt,No,80.0,0.0,4.5,328,True
1130337,Reinickendorf,Ost 1,52.56169,13.37297,Entire home/apt,No,65.0,0.0,4.37,236,True
1146439,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50376,13.41032,Private room,Yes,65.0,69.9,4.87,325,True
1153584,Pankow,Blankenfelde/Niederschönhausen,52.58711,13.40013,Private room,Yes,60.0,34.5,4.88,188,True
1157858,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51636,13.29179,Entire home/apt,No,,0.0,5.0,0,False
1158424,Mitte,Wedding Zentrum,52.55423,13.36646,Entire home/apt,No,82.0,24.1,4.76,5,True
1159572,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49451,13.38537,Entire home/apt,No,127.0,69.9,4.7,238,True
1165955,Mitte,Wedding Zentrum,52.5539,13.37987,Private room,No,,0.0,,0,False
1172856,Mitte,Alexanderplatz,52.52725,13.39153,Private room,Yes,78.0,48.2,4.92,116,True
1176655,Mitte,Brunnenstr. Süd,52.53434,13.40217,Entire home/apt,No,145.0,69.9,4.78,102,True
1177924,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491261,13.392341,Entire home/apt,Yes,190.0,69.9,4.92,292,True
1185916,Charlottenburg-Wilm.,Neue Kantstraße,52.50467,13.29144,Private room,Yes,51.0,69.0,4.98,63,True
1192961,Mitte,Moabit Ost,52.52327,13.3577,Private room,No,,0.0,4.69,0,False
1205350,Pankow,Prenzlauer Berg Südwest,52.538,13.40886,Entire home/apt,Yes,112.0,69.9,4.81,147,True
1224679,Mitte,Parkviertel,52.55474,13.34739,Entire home/apt,No,41.0,0.0,4.95,170,True
1226803,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51595,13.45704,Entire home/apt,No,162.0,51.8,4.91,111,True
1227566,Mitte,Osloer Straße,52.56467,13.39204,Entire home/apt,No,117.0,10.4,4.84,49,True
1230847,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48667,13.39064,Entire home/apt,No,107.0,0.0,5.0,358,True
1234638,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51515,13.46967,Entire home/apt,No,169.0,69.9,4.39,298,True
1236282,Neukölln,Reuterstraße,52.48693,13.4325,Private room,Yes,,0.0,4.61,0,False
1237568,Mitte,Alexanderplatz,52.52275,13.40259,Entire home/apt,No,79.0,0.0,4.69,364,True
1238867,Pankow,Prenzlauer Berg Nord,52.5516,13.41688,Entire home/apt,Yes,84.0,69.9,4.81,209,True
1255664,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5157,13.30468,Entire home/apt,No,46.0,0.0,4.93,279,True
1255842,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52403,13.44403,Entire home/apt,No,80.0,16.4,5.0,99,True
1258253,Pankow,Prenzlauer Berg Nordwest,52.55417,13.41297,Entire home/apt,No,,0.0,4.8,0,False
1264077,Neukölln,Köllnische Heide,52.47177,13.46855,Entire home/apt,Yes,82.0,69.9,4.74,84,True
1266630,Tempelhof - Schöneberg,Schöneberg-Nord,52.50187,13.34221,Entire home/apt,Yes,,69.9,4.92,0,False
1272125,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51229,13.31165,Private room,Yes,46.0,69.9,4.81,4,True
1273287,Charlottenburg-Wilm.,Neue Kantstraße,52.50561,13.28984,Entire home/apt,No,,0.0,4.55,0,False
1273930,Mitte,Brunnenstr. Süd,52.53159,13.39474,Entire home/apt,No,208.0,34.5,4.62,184,True
1273941,Mitte,Brunnenstr. Süd,52.53159,13.39487,Entire home/apt,No,260.0,0.0,4.65,259,True
1273954,Mitte,Brunnenstr. Süd,52.5313,13.39461,Entire home/apt,No,260.0,3.6,4.54,269,True
1273965,Mitte,Brunnenstr. Süd,52.5313,13.39461,Entire home/apt,No,208.0,27.7,4.58,272,True
1274386,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52146,13.30163,Private room,Yes,13.0,5.5,4.77,0,True
1274387,Charlottenburg-Wilm.,Mierendorffplatz,52.52334,13.30312,Private room,Yes,24.0,50.4,4.6,70,True
1275721,Charlottenburg-Wilm.,Barstraße,52.489639,13.31773,Entire home/apt,Yes,95.0,51.8,4.91,218,True
1277277,Mitte,Regierungsviertel,52.51031,13.3973,Entire home/apt,No,,0.0,4.9,0,False
1282857,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49155,13.39364,Entire home/apt,Yes,84.0,69.9,4.73,285,True
1283324,Neukölln,Rixdorf,52.47927,13.44402,Entire home/apt,No,51.0,0.0,4.76,358,True
1286381,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51893,13.45023,Entire home/apt,No,72.0,17.3,4.38,53,True
1296135,Charlottenburg-Wilm.,Barstraße,52.49004,13.31539,Entire home/apt,No,,0.0,5.0,0,False
1300487,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51373,13.47125,Private room,Yes,51.0,34.5,4.88,130,True
1302932,Tempelhof - Schöneberg,Schöneberg-Nord,52.49789,13.36843,Entire home/apt,No,210.0,3.6,4.47,365,True
1306679,Mitte,Brunnenstr. Süd,52.53844,13.40199,Entire home/apt,Yes,89.0,69.9,4.84,47,True
1310620,Mitte,Brunnenstr. Süd,52.53659,13.40283,Entire home/apt,No,57.0,0.0,4.78,364,True
1312007,Pankow,Prenzlauer Berg Süd,52.53825,13.42694,Entire home/apt,No,,0.0,4.61,358,False
1318989,Pankow,Helmholtzplatz,52.54301,13.42187,Entire home/apt,No,51.0,0.0,,365,True
1322780,Charlottenburg-Wilm.,Neue Kantstraße,52.5033,13.2944,Entire home/apt,No,97.0,41.4,4.79,146,True
1326520,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4967,13.43924,Entire home/apt,No,,0.0,4.48,0,False
1331239,Mitte,Tiergarten Süd,52.49905,13.36702,Entire home/apt,No,75.0,50.4,4.14,364,True
1337778,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50829,13.45393,Entire home/apt,No,,0.0,4.0,0,False
1339065,Pankow,Prenzlauer Berg Ost,52.53746,13.43757,Entire home/apt,No,,0.0,4.63,0,False
1346757,Mitte,Parkviertel,52.54709,13.34999,Entire home/apt,Yes,77.0,69.0,4.81,10,True
1350644,Mitte,Brunnenstr. Nord,52.54475,13.365,Entire home/apt,No,126.0,20.8,5.0,33,True
1358910,Mitte,Moabit Ost,52.5325,13.35108,Entire home/apt,Yes,105.0,17.3,4.76,42,True
1374034,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49011,13.38901,Entire home/apt,No,59.0,0.0,4.88,176,True
1388269,Pankow,Prenzlauer Berg Nord,52.5508,13.42457,Private room,No,54.0,0.0,5.0,238,True
1389205,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49341,13.42055,Entire home/apt,No,159.0,17.3,4.93,23,True
1396712,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49485,13.42794,Entire home/apt,No,38.0,0.0,4.88,346,True
1400743,Neukölln,Neuköllner Mitte/Zentrum,52.46912,13.43153,Entire home/apt,No,53.0,0.0,5.0,23,True
1405939,Neukölln,Neuköllner Mitte/Zentrum,52.46545,13.43719,Entire home/apt,No,67.0,69.9,4.43,336,True
1407846,Mitte,Alexanderplatz,52.52354,13.37871,Private room,No,,0.0,4.81,0,False
1419206,Pankow,Pankow Süd,52.55823,13.40913,Private room,No,,0.0,4.92,0,False
1423398,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50351,13.39589,Entire home/apt,No,,0.0,5.0,0,False
1433334,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4926,13.39603,Private room,No,,0.0,5.0,0,False
1440278,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49822,13.47007,Entire home/apt,Yes,432.0,41.4,4.83,354,True
1466154,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48902,13.39175,Entire home/apt,No,,0.0,4.5,0,False
1468872,Neukölln,Rixdorf,52.47737,13.45633,Entire home/apt,Yes,145.0,69.9,4.87,142,True
1479117,Mitte,Parkviertel,52.54971,13.35013,Entire home/apt,Yes,190.0,8.8,4.77,337,True
1488624,Pankow,Helmholtzplatz,52.54554,13.41483,Entire home/apt,Yes,260.0,69.9,4.88,314,True
1497227,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49181,13.42128,Private room,No,,0.0,4.56,0,False
1521826,Neukölln,Rixdorf,52.47718,13.4482,Private room,No,,0.0,4.92,0,False
1528556,Mitte,Moabit Ost,52.53134,13.34451,Private room,No,,0.0,5.0,0,False
1537125,Mitte,Brunnenstr. Nord,52.54078,13.39049,Entire home/apt,Yes,93.0,69.9,4.56,2,True
1537928,Pankow,Prenzlauer Berg Süd,52.53165,13.42133,Entire home/apt,Yes,54.0,69.9,4.89,183,True
1540715,Tempelhof - Schöneberg,Schöneberg-Nord,52.4971,13.35878,Entire home/apt,Yes,89.0,69.9,4.78,284,True
1541488,Mitte,Alexanderplatz,52.52485,13.40795,Private room,No,92.0,50.4,4.71,359,True
1548045,Pankow,Prenzlauer Berg Nord,52.5473,13.4264,Entire home/apt,Yes,268.0,34.5,4.83,93,True
1548171,Tempelhof - Schöneberg,Lichtenrade,52.40228,13.39025,Entire home/apt,No,72.0,34.5,4.84,140,True
1554182,Neukölln,Schillerpromenade,52.47602,13.42197,Entire home/apt,No,65.0,0.0,,269,True
1564151,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49396,13.43438,Entire home/apt,No,135.0,46.0,4.96,157,True
1564654,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51579,13.42598,Private room,No,133.0,69.9,4.49,298,True
1564917,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51598,13.42581,Shared room,No,44.0,69.9,4.63,91,True
1565012,Mitte,Alexanderplatz,52.5159,13.42421,Shared room,No,37.0,48.2,4.54,84,True
1565047,Mitte,Alexanderplatz,52.51779,13.4258,Shared room,No,76.0,69.9,4.6,329,True
1574592,Charlottenburg-Wilm.,Mierendorffplatz,52.52837,13.29842,Entire home/apt,No,88.0,65.5,4.7,11,True
1575295,Mitte,Brunnenstr. Süd,52.53229,13.39691,Private room,No,68.0,69.9,4.63,301,True
1588899,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50232,13.44096,Private room,No,,0.0,,0,False
1590153,Neukölln,Reuterstraße,52.48285,13.4416,Entire home/apt,No,111.0,20.8,4.88,40,True
1599410,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48889,13.39046,Entire home/apt,No,80.0,50.4,4.65,9,True
1600694,Pankow,Prenzlauer Berg Südwest,52.5334,13.40758,Entire home/apt,No,,0.0,5.0,0,False
1608072,Pankow,Prenzlauer Berg Südwest,52.53675,13.40963,Entire home/apt,No,100.0,50.4,4.97,53,True
1632187,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52235,13.44928,Entire home/apt,No,80.0,0.0,4.69,173,True
1634214,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51305,13.30613,Private room,Yes,,69.9,4.91,3,False
1637976,Pankow,Prenzlauer Berg Süd,52.53369,13.42247,Entire home/apt,No,,0.0,4.72,0,False
1645341,Steglitz - Zehlendorf,Zehlendorf  Nord,52.4599,13.28277,Private room,No,73.0,69.9,4.68,315,True
1647378,Pankow,Prenzlauer Berg Süd,52.5365,13.42684,Private room,Yes,95.0,6.8,4.86,361,True
1648222,Charlottenburg-Wilm.,Neue Kantstraße,52.50669,13.29048,Private room,No,68.0,31.0,4.94,221,True
1653909,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50155,13.44245,Private room,No,98.0,6.8,4.83,27,True
1654057,Neukölln,Rixdorf,52.48481,13.45038,Entire home/apt,Yes,71.0,51.0,4.56,235,True
1656340,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50256,13.39141,Entire home/apt,Yes,313.0,69.9,4.72,327,True
1657488,Tempelhof - Schöneberg,Schöneberg-Süd,52.4926,13.34359,Entire home/apt,No,46.0,0.0,4.85,363,True
1669582,Neukölln,Reuterstraße,52.48161,13.43826,Entire home/apt,No,,0.0,4.75,0,False
1679048,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.513069,13.456415,Private room,No,79.0,0.0,4.9,253,True
1694595,Neukölln,Rixdorf,52.48097,13.4436,Entire home/apt,No,,3.6,5.0,0,False
1697691,Neukölln,Reuterstraße,52.48762,13.43185,Entire home/apt,Yes,238.0,55.3,4.68,254,True
1701332,Mitte,Alexanderplatz,52.5232,13.40074,Entire home/apt,Yes,236.0,69.9,4.83,289,True
1714515,Tempelhof - Schöneberg,Friedenau,52.47177,13.32162,Entire home/apt,No,302.0,20.8,5.0,5,True
1740871,Pankow,Prenzlauer Berg Süd,52.52993,13.43073,Entire home/apt,No,,0.0,4.5,0,False
1748743,Charlottenburg-Wilm.,Kurfürstendamm,52.50171,13.33642,Private room,No,81.0,0.0,5.0,362,True
1757613,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51312,13.4582,Entire home/apt,Yes,84.0,69.9,4.94,315,True
1773412,Neukölln,Reuterstraße,52.48801,13.43228,Private room,No,,0.0,5.0,0,False
1775500,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50521,13.46603,Entire home/apt,No,,24.1,4.82,298,False
1785484,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50574,13.47073,Private room,No,,0.0,4.82,0,False
1794838,Mitte,Osloer Straße,52.55709,13.37707,Private room,No,61.0,31.0,4.92,95,True
1801507,Pankow,Prenzlauer Berg Nordwest,52.54269,13.41049,Entire home/apt,No,,0.0,,0,False
1814192,Mitte,Regierungsviertel,52.51085,13.39771,Entire home/apt,Yes,94.0,69.9,4.78,246,True
1827536,Pankow,Helmholtzplatz,52.54584,13.41458,Entire home/apt,No,123.0,69.9,4.58,151,True
1828107,Pankow,Prenzlauer Berg Südwest,52.53182,13.40978,Entire home/apt,Yes,253.0,24.1,4.93,10,True
1831388,Tempelhof - Schöneberg,Lichtenrade,52.40888,13.40167,Entire home/apt,No,,0.0,4.45,0,False
1838879,Tempelhof - Schöneberg,Schöneberg-Süd,52.48666,13.35915,Entire home/apt,Yes,365.0,69.9,4.79,237,True
1849648,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49896,13.44037,Entire home/apt,No,,0.0,5.0,0,False
1852328,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48638,13.38007,Entire home/apt,No,290.0,6.8,4.97,45,True
1863324,Steglitz - Zehlendorf,Albrechtstr.,52.45529,13.34999,Entire home/apt,No,69.0,0.0,4.9,316,True
1867179,Pankow,Helmholtzplatz,52.54412,13.42344,Entire home/apt,No,,48.2,4.72,0,False
1869046,Pankow,Prenzlauer Berg Südwest,52.5347,13.40798,Entire home/apt,No,320.0,26.8,4.98,94,True
1871203,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43495,13.23064,Entire home/apt,Yes,155.0,0.0,4.75,363,True
1876910,Mitte,Alexanderplatz,52.52927,13.37944,Entire home/apt,No,,0.0,4.67,207,False
1880039,Charlottenburg-Wilm.,Schmargendorf,52.47102,13.29296,Entire home/apt,No,,0.0,4.87,0,False
1880216,Charlottenburg-Wilm.,Neue Kantstraße,52.50142,13.30076,Private room,Yes,57.0,55.3,4.91,346,True
1882990,Tempelhof - Schöneberg,Schöneberg-Süd,52.48232,13.35897,Private room,Yes,65.0,69.9,4.88,104,True
1883235,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52137,13.30139,Private room,Yes,25.0,69.9,4.74,21,True
1897064,Mitte,Tiergarten Süd,52.50037,13.37,Entire home/apt,No,,0.0,4.57,0,False
1898454,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49266,13.38215,Entire home/apt,No,85.0,0.0,4.47,179,True
1915904,Pankow,Prenzlauer Berg Süd,52.53588,13.42384,Entire home/apt,Yes,165.0,69.9,4.91,25,True
1917365,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49381,13.43425,Entire home/apt,No,,0.0,,0,False
1930322,Pankow,Helmholtzplatz,52.54542,13.41963,Private room,No,63.0,0.0,4.94,363,True
